recruitment_id,department,job_title,num_applicants,time_to_hire_days,cost_per_hire,source,offer_acceptance_rate,process_efficiency,cost_intensity,efficiency_ratio,complexity_flag,engagement_score,cost_index,dept_efficiency,cost_pressure,offer_readiness,process_intensity,efficiency_balance,applicant_density,operational_efficiency,is_referral,is_linkedin,is_recruiter,source_reputation,is_technical,is_hr_or_sales,role_efficiency_score,overall_efficiency_index,candidate_satisfaction
410,Sales,Account Executive,183,25,4439.0,Referral,0.53,1.600608114815350,24.125,0.0663464476049286,1,0.83225316255316,0.9602402504667130,0.8724865870461990,4262.50647182174,0.5112921960393590,0.8003040574076760,0.06634644760492860,0.20057445221573000,0.019343381843381800,1,0,0,0.9,0,1,1.062050033521540,-12.557288797429600,0.0
411,Sales,Sales Associate,156,51,1872.95,Job Portal,0.51,1.2796593086805600,11.929617834394900,0.1072674094993800,0,0.7177856062625620,0.864601846001827,0.7250041141294310,1619.356027469120,0.5538739056920680,1.2796593086805600,0.10726740949938000,0.09723549625669820,0.00988220069905814,0,0,0,0.0,0,1,1.0573308885791100,-6.400690111432570,0.0
412,Engineering,Data Engineer,36,71,4798.25,Job Portal,0.48,0.8443300954891940,129.68243243243200,0.0065107514806861,0,0.6516109644393580,1.3,0.6943230079121390,6237.725,0.493262220047204,0.8443300954891940,0.006510751480686160,0.05015163767561420,0.0070486273896963100,0,0,0,0.0,1,0,0.8304619501182380,-52.712893217257400,0.0
413,HR,Talent Acquisition,288,86,9529.25,Job Portal,0.61,1.2688184659337600,32.97318339100350,0.038480313302101,1,0.7609027680797240,1.036310600543200,0.7165310815657720,9875.26279022624,0.4653721550805130,0.6344092329668800,0.03848031330210100,0.06513134124267160,0.005799590957649370,0,0,0,0.0,0,1,0.8493685574366120,-12.638119365584000,0.0
414,Product,UX Designer,297,14,1280.16,LinkedIn,0.66,2.1037621400765100,4.295838926174500,0.4897207941241740,1,0.8313907426530880,0.8723537378977650,0.7306192890634800,1116.7523611072000,0.5554826941851510,1.0518810700382500,0.48972079412417400,0.37980623243369400,0.033723604649952600,0,1,0,0.5,1,0,1.271066856757300,-2.327045669215670,0.0
415,Finance,Payroll Specialist,108,34,9871.9445,Referral,0.44,1.319518595955370,90.56829816513760,0.014569320701821,0,0.8101859023355030,1.1295885324943700,0.6220683086933150,11151.235300620800,0.5893877844462360,1.319518595955370,0.014569320701821100,0.13403851092083300,0.014336357738637600,1,0,0,0.9,0,0,1.0463797905856800,-55.23887132956020,0.0
416,Marketing,SEO Analyst,294,30,977.29,Job Portal,0.74,1.6560851912645600,3.3128474576271200,0.4998976598074620,1,0.843590888481649,1.115370366896510,0.7495325521304980,1090.0403058642900,0.5757141460703070,0.8280425956322780,0.4998976598074620,0.18345081794644600,0.016640128149875700,0,0,0,0.0,0,0,1.0529023612714300,-1.4019805562338700,0.0
417,Sales,Business Development Manager,266,74,4263.14,Recruiter,0.32,1.2940970563145200,15.96681647940080,0.0810491544720209,1,0.8282694706052470,0.9718409464630170,0.7482942744150180,4143.094012504350,0.5146432551180740,0.6470485281572580,0.08104915447202100,0.07449664877867,0.0067839236047596900,0,0,1,0.7,0,1,0.8715368104817630,-6.713074294073350,0.0
418,HR,Talent Acquisition,26,70,7336.66,Job Portal,0.75,0.7731842317682880,271.72814814814800,0.0028454329600822,0,0.7914631523702440,1.1260910069175100,0.7765331482921570,8261.7468468114,0.5759778878912930,0.7731842317682880,0.002845432960082260,0.04642023754935680,0.0071103951357559500,0,0,0,0.0,0,1,0.819552060371791,-127.79556134843600,0.0
419,Finance,Finance Manager,51,24,6500.24,Referral,0.98,1.2275228786569300,125.00461538461500,0.0098198203727139,0,0.7764979658748320,0.8762062058753700,0.7088460091413990,5695.550627679320,0.5682796446946730,1.2275228786569300,0.00981982037271392,0.1580497487432570,0.020076908405165800,1,0,0,0.9,0,0,1.026415242070890,-72.33076235687750,0.0
420,Marketing,Marketing Specialist,265,21,2538.72,Job Portal,0.93,1.8063473384894500,9.54406015037594,0.189264015603913,1,0.8012409367513200,0.9260622587576120,0.7839322787866770,2351.012777553130,0.5091966000438890,0.9031736692447260,0.189264015603913,0.2537952867628050,0.02292414482340930,0,0,0,0.0,0,0,1.1383533528807300,-4.952527358760480,0.0
421,Engineering,Data Engineer,114,88,3350.1,LinkedIn,0.85,1.0570988018453400,29.131304347826100,0.0362873818808886,0,0.8050968636631270,0.7,0.8634648930822610,2345.0700000000000,0.5930145408119420,1.0570988018453400,0.036287381880888600,0.05331384413891290,0.0057671822668323900,0,1,0,0.5,1,0,0.9875888688473470,-16.475226657969600,0.0
422,HR,HR Coordinator,63,59,5673.11,Job Portal,0.43,1.0157628455926900,88.64234375,0.0114591152620958,0,0.7891048406222810,0.8014073373670660,0.8866412971485490,4546.471979690470,0.5768095370856570,1.0157628455926900,0.01145911526209590,0.06931471805599450,0.008421452879834900,0,0,0,0.0,0,1,0.9738738119409090,-49.23218411727800,0.0
423,Marketing,Marketing Specialist,193,49,9871.9445,Referral,0.54,1.3465815900760000,50.88631185567010,0.0264625498391942,1,0.7786767760259390,1.2711446208506000,0.775083664842315,12548.669148510700,0.4729879373514940,0.6732907950380000,0.02646254983919420,0.10535716318126700,0.010050643452923300,1,0,0,0.9,0,0,0.9058158944906950,-21.37329103017100,0.0
424,Engineering,Backend Developer,156,54,2410.05,Referral,0.62,1.261748292850020,15.35063694267520,0.0821951698399666,0,0.652832144269239,1.2462142941583500,0.612777286191094,3003.438759636330,0.5100471956400580,1.261748292850020,0.08219516983996670,0.09193174191542380,0.009298287618936300,1,0,0,0.9,1,0,1.0147073322823400,-7.427152478201680,0.0
425,Marketing,Marketing Specialist,194,14,5582.29,LinkedIn,0.44,1.9471572411831800,28.627128205128200,0.068017901034742,1,0.8051118762787930,1.0098682972973400,0.8907707991801330,5637.377697319990,0.49319298062309900,0.9735786205915920,0.06801790103474210,0.3515333039042500,0.033422886267177,0,1,0,0.5,0,0,1.240809860345630,-16.906661831634300,0.0
426,Engineering,Backend Developer,147,82,5763.52,Recruiter,0.68,1.1308876506989300,38.942702702702700,0.029039782633799,0,0.8190400978862620,1.2494397170784800,0.8117586182688770,7201.1707981761400,0.598934817386046,1.1308876506989300,0.02903978263379900,0.06020737679233870,0.0061108338762612600,0,0,1,0.7,1,0,1.0089714108301300,-22.92908287103910,0.0
427,Product,Product Analyst,189,83,5947.81,Job Portal,0.65,1.18421146943612,31.304263157894700,0.0378290786029375,1,0.8409968333830880,0.9759888270087540,0.7007890945660960,5804.996105170940,0.5138848000091610,0.59210573471806,0.037829078602937500,0.06246457228762480,0.006036431375911040,0,0,0,0.0,1,0,0.8023424630878890,-12.49479911377450,0.0
428,Engineering,Software Engineer,296,71,7619.49,Job Portal,0.71,1.3313482933553600,25.654848484848500,0.0518946055069096,1,0.7667931196437430,0.9634884546148140,0.644147310289117,7341.290645053030,0.4713308597922940,0.6656741466776780,0.05189460550690960,0.07907961303892640,0.0070100570231631400,0,0,0,0.0,1,0,0.8589183397644130,-9.981138672466860,0.0
429,Finance,Finance Manager,80,81,2597.84,Recruiter,0.82,0.997215594662757,32.0720987654321,0.031092931300294,0,0.6959576982292380,1.0084765972698300,0.6430255836708830,2619.8608434514600,0.526645709409538,0.997215594662757,0.031092931300294000,0.053590843349663900,0.006289954505030580,0,0,1,0.7,0,0,0.8915154724326430,-14.588748044416200,0.0
430,Product,UI Designer,251,18,2361.35,LinkedIn,0.6,1.8779227984126100,9.370436507936510,0.2004092975191460,1,0.8303953843116230,0.9812617607014650,0.6503233218418810,2317.1024586324000,0.5271656175232810,0.9389613992063070,0.20040929751914600,0.2910225835532330,0.026527443123651400,0,1,0,0.5,1,0,1.1340583957588700,-5.00415325644758,0.0
431,HR,HR Coordinator,207,22,9203.5,LinkedIn,0.54,1.7022956229946800,44.24759615384620,0.038472046675798,1,0.7829552759425310,0.9677205514659730,0.6136717564841460,8906.416095417080,0.47640335203951300,0.8511478114973380,0.038472046675798000,0.2320668730304920,0.021793451690690000,0,1,0,0.5,0,1,1.0352493384425800,-21.32955246215850,0.0
432,Sales,Business Development Manager,58,40,5530.61,Job Portal,0.65,1.0980095096214000,93.73915254237290,0.0117134566307457,0,0.7889961223275800,1.1715097160724300,0.8706462565958740,6479.163350807360,0.5765642628365980,1.0980095096214000,0.011713456630745700,0.09945213277818830,0.012285511548461500,0,0,0,0.0,0,1,1.0101986317894600,-54.01540279079670,0.0
433,Finance,Finance Manager,273,22,2750.08,LinkedIn,0.95,1.7901892715578500,10.036788321167900,0.1783627427331060,1,0.8139219128156990,1.0225203480934300,0.7622304698482010,2812.012758884780,0.5155349682761760,0.8950946357789270,0.17836274273310600,0.24404904810382900,0.02192087723967380,0,1,0,0.5,0,0,1.1237637767333900,-5.235368635330400,0.0
434,Sales,Sales Associate,118,60,2384.14,Referral,0.65,1.1625565879707700,20.034789915966400,0.0580268889676451,0,0.7860881193774360,1.1068722646650700,0.8099878238141510,2638.9384410785800,0.5859149584454170,1.1625565879707700,0.05802688896764520,0.07834628677232020,0.008406352611944150,1,0,0,0.9,0,1,1.024274641129630,-11.423497586895000,0.0
435,Finance,Finance Manager,197,27,1457.3,Recruiter,0.92,1.587017547856470,7.36010101010101,0.2156243956508280,1,0.7933892340856350,1.1547070787916000,0.8484325527804920,1682.754625923000,0.5119182743364780,0.793508773928237,0.21562439565082800,0.18886667966766200,0.018200007836913800,0,0,1,0.7,0,0,1.0480385397623800,-3.412258306273920,0.0
436,Engineering,Data Engineer,24,70,2198.35,Recruiter,0.39,0.7551296174514500,87.934,0.0085874588767028,0,0.8726145965492560,1.05822786934821,0.8374623018999600,2326.3552365816400,0.6269420459858650,0.7551296174514500,0.008587458876702880,0.045336279223495800,0.007269593417005090,0,0,1,0.7,1,0,0.8288034992957130,-45.17192888021330,0.0
437,Finance,Accountant,125,44,9491.54,Job Portal,0.85,1.270478252261150,75.32968253968260,0.0168655726741754,0,0.7544890033959150,0.8544593011137640,0.8647816871186520,8110.134634893340,0.5566237210172470,1.270478252261150,0.01686557267417540,0.1074729312655880,0.011163784052178500,0,0,0,0.0,0,0,1.0946736322661700,-45.29065957349370,0.0
438,Engineering,Data Engineer,140,63,4850.04,LinkedIn,0.49,1.1899252253998000,34.39744680851060,0.0345934161169186,0,0.7420173096806600,0.7970701166553940,0.8901763867574860,3865.821948583330,0.5536855733444610,1.1899252253998000,0.03459341611691860,0.07732437328715890,0.007915570681750720,0,1,0,0.5,1,0,1.0620155287271500,-19.638456074767700,0.0
439,HR,Recruitment Specialist,292,85,5495.9,Referral,0.48,1.2751975163217700,18.757337883959000,0.0679839248099472,1,0.7154622479595080,1.0223170952211000,0.7317211844225820,5618.55252362562,0.4444615806677740,0.6375987581608850,0.06798392480994720,0.06604851870950080,0.005904913847847430,1,0,0,0.9,0,1,0.85711511348766,-6.764742003912840,0.0
440,Marketing,SEO Analyst,178,22,1801.36,Referral,1.0,1.6544077101107200,10.063463687150800,0.1643974278782030,1,0.8074925591972260,0.9743115542762600,0.8851006400005170,1755.0858614110800,0.5116118174064770,0.8272038550553600,0.16439742787820300,0.22553851329742400,0.02201654449190770,1,0,0,0.9,0,0,1.0927340470555200,-5.066980598787020,0.0
441,Engineering,Data Engineer,288,55,5730.0,Referral,0.38,1.407684874132720,19.82698961937720,0.0709984132819919,1,0.7645864174559140,1.0131087143380200,0.8169869845028450,5805.1129331568400,0.47315623658419800,0.703842437066359,0.070998413281992,0.10118619085915100,0.009015816237505300,1,0,0,0.9,1,0,0.9489385324172120,-8.45324650939544,0.0
442,Sales,Sales Associate,249,41,7191.97,Job Portal,0.5,1.4772469163280800,28.76788,0.0513505640658092,1,0.7188763402209860,0.997591894112712,0.6212004570924240,7174.650974701800,0.4414037807973730,0.7386234581640380,0.05135056406580930,0.13146335518719600,0.01197427422025880,0,0,0,0.0,0,1,0.9249835952917650,-11.3373826054707,0.0
443,Engineering,DevOps Engineer,45,31,3902.93,LinkedIn,0.49,1.1047123912114000,84.84630434782610,0.0130201590591676,0,0.6830463283089180,1.3,0.8045349363637040,5073.809,0.513322414514656,1.1047123912114000,0.01302015905916770,0.11964504364028400,0.015753076066937700,0,1,0,0.5,1,0,0.9937166765148120,-42.76975197568490,0.0
444,Engineering,Data Engineer,44,50,9585.0,Job Portal,0.31,0.9681666598049820,213.0,0.0045453833580262,0,0.7359770238983520,0.8004660616537990,0.8060149978814550,7672.467200951670,0.5429880834978900,0.9681666598049820,0.004545383358026280,0.07464044097588860,0.009856080967751170,0,0,0,0.0,1,0,0.9258878292669270,-106.58216428490600,0.0
445,Sales,Sales Representative,183,30,6734.74,LinkedIn,0.65,1.5186241086739400,36.60184782608700,0.0414903661257566,1,0.7517357999365500,0.7015080595268310,0.8717581691377580,4724.474388817730,0.45901981127659100,0.7593120543369720,0.04149036612575670,0.1682237341164190,0.016203263151774800,0,1,0,0.5,0,1,1.0208395050783000,-16.682511692560500,0.0
446,Engineering,Data Engineer,229,10,7665.6,Recruiter,0.47,2.267855218954950,33.32869565217390,0.0680451216746583,1,0.7083277113782020,1.0498565250279400,0.7118796397410280,8047.780178254190,0.43373567135805300,1.1339276094774800,0.06804512167465840,0.49437084626574500,0.04551976341296250,0,0,1,0.7,1,0,1.3474915013997800,-18.89467205273840,0.0
447,Engineering,DevOps Engineer,161,76,7274.57,Job Portal,0.91,1.1712302557653000,44.90475308641980,0.0260825447014196,1,0.8125349770313900,0.9435366168117710,0.7754734500815450,6863.823166560400,0.49405625718380800,0.5856151278826500,0.026082544701419600,0.06607267967834260,0.006562229631349990,0,0,0,0.0,1,0,0.8182571629071130,-17.74915813775660,0.0
448,Sales,Sales Associate,153,20,8087.83,Recruiter,0.33,1.6544310989476800,52.518376623376600,0.0315019460580455,0,0.756934895831722,1.0474101804594900,0.6036562653035230,8471.275479825700,0.5597664886933670,1.6544310989476800,0.03150194605804560,0.23985488582922000,0.023871337446353900,0,0,1,0.7,0,1,1.2083124290649000,-34.84562893991570,0.0
449,Marketing,Content Strategist,108,73,5113.05,Referral,0.58,1.089980699789250,46.908715596330300,0.0232362080840752,0,0.7069256479042890,1.0875824533426000,0.6996225726544010,5560.863463063380,0.5304172973799860,1.089980699789250,0.023236208084075300,0.06339659300309650,0.006854526626038440,1,0,0,0.9,0,0,0.9548771216909430,-23.251999712132400,0.0
450,HR,HR Coordinator,75,40,8995.35,LinkedIn,0.76,1.166190735630380,118.35986842105300,0.0098529234725815,0,0.7363302611266830,1.1926157042768300,0.6186731178476340,10727.995675466600,0.5443115642724540,1.166190735630380,0.009852923472581590,0.10562764244600800,0.01225070004678050,0,1,0,0.5,0,1,0.9686973031694810,-61.8807068481152,0.0
451,Engineering,Backend Developer,298,8,8596.97,LinkedIn,0.81,2.594383674836530,28.75240802675590,0.0902318714380524,1,0.8315498807286540,0.7739161269424090,0.7565618918294690,6653.333725840080,0.509013145894086,1.297191837418270,0.09023187143805240,0.6333826192656320,0.05561370881731390,0,1,0,0.5,1,0,1.5241604049671100,-21.530808881318700,0.0
452,Engineering,Data Engineer,157,13,5995.35,Recruiter,0.84,1.918334617522320,37.945253164557000,0.0505553239728765,0,0.878539094531642,0.9164923153214260,0.845234295152086,5494.69220266231,0.634826577783121,1.918334617522320,0.05055532397287660,0.36161393093049800,0.035797669772921400,0,0,1,0.7,1,0,1.4127375973067900,-33.134105508915500,0.0
453,Marketing,Social Media Manager,79,41,2887.95,Recruiter,0.93,1.1723953912990400,36.099375000000000,0.0324768880021373,0,0.6861176535303430,1.0643141888321100,0.6619328076387210,3073.686161637710,0.5197569817137180,1.1723953912990400,0.03247688800213740,0.10433396749223500,0.012077835166673700,0,0,1,0.7,0,0,0.9847775379411390,-17.965439624243800,0.0
454,Marketing,Content Strategist,204,29,6647.39,Job Portal,0.96,1.5650400085093200,32.42629268292680,0.0482645356824528,1,0.8236625329291370,1.115569539353080,0.7582323136673340,7415.625800200300,0.5031724905341020,0.7825200042546590,0.04826453568245290,0.17743366597128000,0.01674187284440290,0,0,0,0.0,0,0,1.0099896983548600,-15.970811518769400,0.0
455,HR,Talent Acquisition,233,31,1132.71,Recruiter,0.78,1.574072943916680,4.840641025641030,0.3251785477171770,1,0.691401568721442,1.3,0.6612025909532300,1472.523,0.4662051662696320,0.7870364719583410,0.32517854771717700,0.17047878485492800,0.016066029893006100,0,0,1,0.7,0,1,0.9853972492443100,-1.7643800729955300,0.0
456,Engineering,Data Engineer,231,74,7369.29,Job Portal,0.76,1.2615523722206800,31.764181034482800,0.0397161926238539,1,0.6717385485229400,1.14335559566708,0.6362065403538720,8425.718957593460,0.41219946968227300,0.6307761861103390,0.03971619262385390,0.0726231649555508,0.00673450660240868,0,0,0,0.0,1,0,0.8216381482165010,-10.419176191559700,0.0
457,HR,HR Coordinator,193,13,5572.4,LinkedIn,0.67,1.9961135743236500,28.723711340206200,0.0694935790569652,1,0.7686835354549340,0.9914817106170580,0.7532990375803030,5524.932684242500,0.47130307354821000,0.9980567871618230,0.0694935790569652,0.3762755827902380,0.0358039975598378,0,1,0,0.5,0,1,1.2240464984359100,-15.99372248765350,0.0
458,Marketing,Marketing Specialist,291,24,6972.03,Referral,0.6,1.7635827261217000,23.87681506849320,0.0738617209707807,1,0.7086707807441400,0.8664346370586010,0.6237445862849180,6040.808282611680,0.4372618900072430,0.8817913630608480,0.07386172097078070,0.22707015209073100,0.020071704839933300,1,0,0,0.9,0,0,1.0689147389463200,-10.692524512484900,0.0
459,Marketing,Social Media Manager,206,63,5704.18,Job Portal,0.98,1.2822478262498900,27.55642512077300,0.0465317171620918,1,0.794419857117207,0.9153565220921470,0.7762063893413970,5221.358366187580,0.4871574309353560,0.6411239131249440,0.046531717162091900,0.08332373114477140,0.007900139653788310,0,0,0,0.0,0,0,0.8739858299273630,-11.30689437674880,0.0
460,Engineering,Data Engineer,97,60,8397.14,Job Portal,0.76,1.115326723748210,85.68510204081630,0.0130165767930152,0,0.7642018518625200,0.911094576556434,0.6094012382030180,7650.588712585100,0.5619819134115300,1.115326723748210,0.013016576793015300,0.07516340128968150,0.008256258304190460,0,0,0,0.0,1,0,0.9404837333350110,-44.75902753433230,0.0
461,Product,UI Designer,163,60,7447.62,LinkedIn,0.73,1.2405796422678100,45.41231707317070,0.0273181307386449,1,0.7823056804440020,1.0982850442770600,0.6320144915605130,8179.609661458750,0.47584720966479000,0.6202898211339030,0.027318130738644900,0.08360436766924920,0.008263847839610820,0,1,0,0.5,1,0,0.8098941686020570,-17.115879909322500,0.0
462,Sales,Sales Representative,24,22,9024.17,Referral,0.51,1.0265928122321000,360.9668,0.0028440089487124,0,0.7586753067107770,1.0385496168378700,0.7649992456462070,9372.04829577984,0.5560339893202120,1.0265928122321000,0.002844008948712440,0.13995112282035700,0.021794531053275100,1,0,0,0.9,0,1,0.942796179809914,-188.70421522406600,0.0
463,Finance,Financial Analyst,167,17,3432.31,Recruiter,0.57,1.7727698748111500,20.430416666666700,0.0867711029571126,1,0.7417827655729110,0.8014525643736730,0.7774222238696740,2750.8336512254000,0.4590684538919940,0.8863849374055740,0.0867711029571127,0.28466466552240300,0.027923409835471400,0,0,1,0.7,0,0,1.119611604566480,-9.986813853098100,0.0
464,Marketing,Marketing Specialist,29,83,9112.48,LinkedIn,0.48,0.7676231124135070,303.7493333333330,0.0025271598178092,0,0.7157890356646860,0.934614779636435,0.6086960790281270,8516.658487141420,0.5304578370059550,0.7676231124135070,0.0025271598178092500,0.04049044501978760,0.006007244736577550,0,1,0,0.5,0,0,0.7664203799151920,-123.08386072099000,0.0
465,Engineering,Software Engineer,16,8,4495.98,LinkedIn,0.65,1.2894509615812800,264.46941176470600,0.0048756147189258,0,0.7596880145347290,1.131632133017710,0.7720130364004680,5087.795437404980,0.5569428824193690,1.2894509615812800,0.004875614718925880,0.3148014826729130,0.055666741284644900,0,1,0,0.5,1,0,1.0763293917107800,-157.93779114021400,0.0
466,Sales,Business Development Manager,46,51,9391.22,Job Portal,0.56,0.9744141024771650,199.81319148936200,0.0048766254637017,0,0.8948638029733560,1.0527493532461100,0.8515507575970910,9886.60078119192,0.6384122075454390,0.9744141024771650,0.004876625463701770,0.07404130003288570,0.009668620165659200,0,0,0,0.0,0,1,0.94267227851771,-119.64846069194700,0.0
467,Product,UI Designer,203,58,4080.0,Recruiter,0.91,1.3042479847224100,20.0,0.0652123959755008,1,0.8446406129001870,1.0852966924019200,0.8166948531881860,4428.010504999820,0.5210700820258260,0.6521239923612070,0.06521239597550090,0.09013762701430880,0.00859709526162996,0,0,1,0.7,1,0,0.8971324483176630,-8.881908690225380,0.0
468,HR,HR Coordinator,195,46,7646.53,Referral,0.65,1.370886315341840,39.01290816326530,0.0351392999072386,1,0.8265675778414590,1.0574382565085900,0.6393555311762400,8085.733351540620,0.5034381272050450,0.685443157670919,0.03513929990723860,0.11230031189852200,0.01070367845927500,1,0,0,0.9,0,1,0.8772498170237910,-16.788058963187000,0.0
469,HR,Recruitment Specialist,232,76,8454.25,LinkedIn,0.99,1.2548993161944000,36.2843347639485,0.0345851533388477,1,0.7884964551745180,1.2439646101913300,0.7777423942690840,10516.787805710000,0.48114414781765200,0.6274496580971980,0.034585153338847800,0.07079270718916490,0.0065526413505479800,0,1,0,0.5,0,1,0.8607723763779240,-14.613204534752900,0.0
470,HR,HR Manager,14,46,4463.16,LinkedIn,0.84,0.7033626970299580,297.544,0.002363894733774,0,0.7943620383390410,1.0354064595736600,0.801675750022264,4621.184694110760,0.5776221000064790,0.7033626970299580,0.0023638947337740400,0.057618089385153400,0.010750301026349200,0,1,0,0.5,0,1,0.7921840735216580,-135.69350149653100,0.0
471,Sales,Account Executive,239,34,5691.9,Referral,0.39,1.5415196567410100,23.71625,0.0649984542978995,1,0.7302317517656320,0.9420965803193950,0.6111693605256880,5362.319525519970,0.4502768146764330,0.7707598283705070,0.06499845429789960,0.1565896835240570,0.014373542984619900,1,0,0,0.9,0,1,0.9541106365282130,-9.759216716458390,0.0
472,Finance,Payroll Specialist,120,31,6263.18,Job Portal,0.44,1.383772647454920,51.761818181818200,0.0267334624116337,0,0.8027958106937760,0.8626367438299660,0.8566043006050870,5402.849201220970,0.5873634163242570,1.383772647454920,0.026733462411633700,0.14986845454989800,0.015704818906864100,0,0,0,0.0,0,0,1.1488676139089900,-34.2542173777113,0.0
473,Sales,Sales Representative,188,82,1001.94,Recruiter,0.95,1.186226768580680,5.301269841269840,0.2237627172990350,1,0.816606249514459,1.037441418731460,0.871880219186949,1039.4540550838000,0.5375732010664270,0.5931133842903400,0.22376271729903500,0.0631535784946945,0.006522630694673320,0,0,1,0.7,0,1,0.8546774500464240,-1.9762257093341000,0.0
474,Sales,Account Executive,33,46,4852.99,Recruiter,0.97,0.9159026846269260,142.735,0.0064168051158448,0,0.8207896415165150,0.7,0.8551356820086780,3397.093,0.5945609592237510,0.9159026846269260,0.00641680511584489,0.07502894733225880,0.010741305913148100,0,0,1,0.7,0,1,0.914492046916066,-77.06433400741740,0.0
475,Marketing,Marketing Specialist,196,84,2298.38,LinkedIn,0.3,1.1892006425261700,11.666903553299500,0.1019294052757000,1,0.8184384640180430,0.9723566497250930,0.847389440396734,2234.84507659516,0.5147468460133550,0.5946003212630860,0.10192940527570000,0.062155337985152800,0.006099802862459600,0,1,0,0.5,0,0,0.8488171533821060,-4.660646995736080,0.0
476,Product,Product Manager,269,27,6507.89,Job Portal,0.62,1.680095546927890,24.103296296296300,0.0697039714639394,1,0.785213826095467,0.9691240210117980,0.823489559538268,6306.952525102470,0.48307891745846000,0.8400477734639430,0.06970397146393940,0.1999436413927990,0.017933960870659800,0,0,0,0.0,1,0,1.087094641325420,-12.132753866146300,0.0
477,Engineering,Data Engineer,175,57,9397.76,Job Portal,0.48,1.2733792794551100,53.39636363636360,0.0238476774238657,1,0.8123037975113560,0.7953293719574080,0.790029609384588,7474.314558606450,0.49289735304388100,0.6366896397275570,0.023847677423865800,0.08914627577651990,0.008673888162209510,0,0,0,0.0,1,0,0.8736985225429330,-22.56416333282420,0.0
478,Sales,Sales Associate,143,59,3558.82,Job Portal,0.49,1.2138239036918700,24.71402777777780,0.04911477260977,0,0.8413915166964720,0.8607601242016010,0.8035881014964760,3063.2903452111400,0.6165016937124730,1.2138239036918700,0.04911477260977,0.08283022165960000,0.008473789873270750,0,0,0,0.0,0,1,1.0479883822948800,-15.321315879843900,0.0
479,HR,Talent Acquisition,251,77,4201.34,Referral,0.65,1.2691757258684900,16.67198412698410,0.0761262510853785,1,0.7913501939167690,1.121448629522240,0.8419185880004950,4711.586985156950,0.4917861388410460,0.6345878629342450,0.07612625108537860,0.07089011650655670,0.006529237739706190,1,0,0,0.9,0,1,0.8871634393343940,-6.837603336495650,0.0
480,Marketing,Social Media Manager,194,17,8507.89,Referral,0.7,1.8243326465388100,43.63020512820510,0.0418135234378243,1,0.8328747945660980,1.0346067623612400,0.7987495375083910,8802.320527425610,0.5064467817620140,0.9121663232694060,0.04181352343782430,0.29294441992020800,0.02783653984897630,1,0,0,0.9,0,0,1.151791184521920,-24.867091270780200,0.0
481,HR,HR Coordinator,231,17,7676.84,Job Portal,0.34,1.8844418046870400,33.089827586206900,0.0569492767173943,1,0.7152624561734120,1.0152682500561000,0.6983180870046210,7794.051912760670,0.4379577528853180,0.9422209023435220,0.05694927671739440,0.3025965206481280,0.02784290026014260,0,0,0,0.0,0,1,1.1517163284449100,-16.186208357860100,0.0
482,Engineering,DevOps Engineer,68,66,8781.7,Referral,0.76,1.0069954900081500,127.27101449275400,0.0079122138383934,0,0.7840658009722810,1.0459521300898000,0.7127883306484060,9185.237820809630,0.572778278644539,1.0069954900081500,0.007912213838393440,0.06319561947160090,0.0075196166683859000,1,0,0,0.9,1,0,0.9173342441985970,-66.34646920501840,0.0
483,Marketing,Content Strategist,100,31,7138.15,Recruiter,0.58,1.331642296550360,70.67475247524750,0.0188418385784216,0,0.7647035151768650,1.0138941381923400,0.8691172405116880,7237.32844253764,0.5630076833793420,1.331642296550360,0.01884183857842170,0.14422251615128900,0.01569503634886510,0,0,1,0.7,0,0,1.1265563204286900,-44.19189904039550,0.0
484,Engineering,Data Engineer,299,14,5223.82,LinkedIn,0.34,2.106232178537420,17.412733333333300,0.1209593012916670,1,0.6486337369101650,1.1864293844287500,0.6051366257391490,6197.693546966580,0.4054733146937200,1.053116089268710,0.12095930129166700,0.3802521649770800,0.033429030409979000,0,1,0,0.5,1,0,1.2346570769904500,-8.216550726953400,0.0
485,Sales,Account Executive,225,32,3496.01,Job Portal,0.39,1.550271207478480,15.469070796460200,0.100217467982354,1,0.8311297044392870,1.0185143772555500,0.8096461743732850,3560.7364480291700,0.5168937866185320,0.7751356037392420,0.100217467982354,0.16425863634158400,0.01529449443953550,0,0,0,0.0,0,1,1.0180294560512300,-7.6138146041106400,0.0
486,Marketing,Marketing Specialist,164,14,9514.46,Recruiter,0.34,1.8854692840710300,57.663393939393900,0.0326978542635707,1,0.767683893662955,0.7812680329271880,0.8864332657275650,7433.343448564410,0.4657242578421620,0.9427346420355130,0.03269785426357080,0.34039636492670500,0.03338587940047040,0,0,1,0.7,0,0,1.2086646217537800,-31.89607569093400,0.0
487,Engineering,Backend Developer,62,84,6608.05,Recruiter,0.54,0.9325815796004200,104.88968253968300,0.0088910705812893,0,0.8060372107183050,1.2445194947311600,0.8118684509873920,8223.847047158250,0.586455463643266,0.9325815796004200,0.008891070581289340,0.048742761486959200,0.005958006779473960,0,0,1,0.7,1,0,0.9098513250964280,-55.43421319974480,0.0
